time,open,high,low,close,Volume,Volume MA
1643303040,14285.2701,14298.6053,14277.4732,14298.1806,NaN,NaN
1643303100,14298.0392,14299.0353,14283.0048,14284.0549,NaN,NaN
1643303160,14283.8361,14285.1967,14278.5386,14278.9112,NaN,NaN
1643303220,14278.9167,14279.0025,14265.8557,14266.7276,NaN,NaN
1643303280,14263.7139,14264.013,14253.8082,14253.8082,NaN,NaN
1643303340,14254.1284,14254.9095,14241.3906,14249.5861,NaN,NaN
1643303400,14250.5896,14253.4481,14232.336,14232.9552,NaN,NaN
1643303460,14233.3251,14241.3229,14233.3251,14238.5671,NaN,NaN
1643303520,14238.3561,14238.3561,14225.9015,14229.3807,NaN,NaN
1643303580,14229.4807,14229.601,14224.3669,14227.4399,NaN,NaN
1643303640,14227.3546,14227.4518,14210.2585,14227.3811,NaN,NaN
1643303700,14227.4034,14228.2176,14216.7064,14218.153,NaN,NaN
1643303760,14217.9696,14218.2222,14192.3432,14198.737,NaN,NaN
1643303820,14198.6803,14198.6803,14185.2132,14185.2132,NaN,NaN
1643303880,14185.7913,14190.3591,14173.5687,14177.1773,NaN,NaN
1643303940,14177.247,14184.262,14171.0093,14184.262,NaN,NaN
1643304000,14183.9533,14185.7999,14177.9793,14182.2644,NaN,NaN
1643304060,14182.4249,14182.4249,14172.9031,14175.4071,NaN,NaN
1643304120,14175.3373,14177.5145,14164.3228,14164.3228,NaN,NaN
1643304180,14165.2282,14177.451,14159.9884,14175.1825,NaN,NaN
1643304240,14175.2246,14175.5862,14168.2953,14170.7735,NaN,NaN
1643304300,14171.0214,14189.6146,14171.0214,14185.4364,NaN,NaN
1643304360,14185.1281,14193.8917,14180.7146,14193.0129,NaN,NaN
1643304420,14192.5853,14192.5853,14171.0555,14171.0555,NaN,NaN
1643304480,14170.9185,14179.3038,14170.7827,14171.4269,NaN,NaN
1643304540,14171.5433,14178.3753,14163.4575,14174.6742,NaN,NaN
1643304600,14174.4942,14184.0879,14171.9928,14173.7325,NaN,NaN
1643304660,14174.1888,14174.1888,14141.7447,14142.1445,NaN,NaN
1643304720,14142.165,14155.3755,14142.165,14153.6296,NaN,NaN
1643304780,14153.5227,14159.6837,14147.4826,14155.5947,NaN,NaN
1643304840,14156.0439,14156.7013,14142.9533,14143.7091,NaN,NaN
1643304900,14143.7198,14146.8284,14126.4425,14128.6077,NaN,NaN
1643304960,14129.7953,14138.3359,14129.7953,14136.5396,NaN,NaN
1643305020,14136.43,14136.675,14131.18,14134.5867,NaN,NaN
1643305080,14134.9388,14138.4916,14114.7898,14115.9594,NaN,NaN
1643305140,14115.771,14133.5165,14115.771,14131.0779,NaN,NaN
1643305200,14130.4276,14133.8153,14128.6223,14129.4528,NaN,NaN
1643305260,14129.4566,14134.3189,14127.9066,14129.6654,NaN,NaN
1643305320,14125.2925,14145.1221,14123.2761,14142.6234,NaN,NaN
1643305380,14140.6554,14145.3486,14138.8917,14143.1765,NaN,NaN
1643305440,14142.8714,14143.5523,14134.5197,14135.2788,NaN,NaN
1643305500,14135.3018,14135.554,14112.8975,14114.4146,NaN,NaN
1643305560,14114.6129,14116.1231,14094.9393,14097.2937,NaN,NaN
1643305620,14096.9442,14103.7532,14096.9442,14099.7993,NaN,NaN
1643305680,14099.8276,14104.8744,14097.067,14102.0206,NaN,NaN
1643305740,14102.0582,14110.5802,14095.3663,14098.468,NaN,NaN
1643305800,14099.3242,14125.0307,14099.3242,14124.8069,NaN,NaN
1643305860,14124.7358,14125.8286,14112.9169,14123.274,NaN,NaN
1643305920,14122.1711,14138.2604,14121.4477,14131.6702,NaN,NaN
